date,shipping_wh,country_code,items_per_cross_docking_cd_item
2023-03-08,1,AT,3.17
2023-03-08,2,AT,3.17
2023-03-08,3,AT,3.17
2023-03-08,4,AT,3.17
2023-03-08,1,BE,2.78
2023-03-08,2,BE,2.78
2023-03-08,3,BE,2.78
2023-03-08,4,BE,2.78
2023-03-08,1,BG,2.15
2023-03-08,2,BG,2.15
2023-03-08,3,BG,2.15
2023-03-08,4,BG,2.15
2023-03-08,1,CH,2.59
2023-03-08,2,CH,2.59
2023-03-08,3,CH,2.59
2023-03-08,4,CH,2.59
2023-03-08,1,CY,1.2
2023-03-08,2,CY,1.2
2023-03-08,3,CY,1.2
2023-03-08,4,CY,1.2
2023-03-08,1,CZ,2.48
2023-03-08,2,CZ,2.48
2023-03-08,3,CZ,2.48
2023-03-08,4,CZ,2.48
2023-03-08,1,DE,1.92
2023-03-08,2,DE,1.92
2023-03-08,3,DE,1.92
2023-03-08,4,DE,1.92
2023-03-08,1,DK,2.63
2023-03-08,2,DK,2.63
2023-03-08,3,DK,2.63
2023-03-08,4,DK,2.63
2023-03-08,1,EE,1.9
2023-03-08,2,EE,1.9
2023-03-08,3,EE,1.9
2023-03-08,4,EE,1.9
2023-03-08,1,ES,2.27
2023-03-08,2,ES,2.27
2023-03-08,3,ES,2.27
2023-03-08,4,ES,2.27
2023-03-08,1,FI,3.02
2023-03-08,2,FI,3.02
2023-03-08,3,FI,3.02
2023-03-08,4,FI,3.02
2023-03-08,1,FR,2.35
2023-03-08,2,FR,2.35
2023-03-08,3,FR,2.35
2023-03-08,4,FR,2.35
2023-03-08,1,GR,2.19
2023-03-08,2,GR,2.19
2023-03-08,3,GR,2.19
2023-03-08,4,GR,2.19
2023-03-08,1,HR,2.17
2023-03-08,2,HR,2.17
2023-03-08,3,HR,2.17
2023-03-08,4,HR,2.17
2023-03-08,1,HU,2.35
2023-03-08,2,HU,2.35
2023-03-08,3,HU,2.35
2023-03-08,4,HU,2.35
2023-03-08,1,IE,1.67
2023-03-08,2,IE,1.67
2023-03-08,3,IE,1.67
2023-03-08,4,IE,1.67
2023-03-08,1,IL,1.2
2023-03-08,2,IL,1.2
2023-03-08,3,IL,1.2
2023-03-08,4,IL,1.2
2023-03-08,1,IT,1.2
2023-03-08,2,IT,1.2
2023-03-08,3,IT,1.2
2023-03-08,4,IT,1.2
2023-03-08,1,LT,1.9
2023-03-08,2,LT,1.9
2023-03-08,3,LT,1.9
2023-03-08,4,LT,1.9
2023-03-08,1,LU,1.2
2023-03-08,2,LU,1.2
2023-03-08,3,LU,1.2
2023-03-08,4,LU,1.2
2023-03-08,1,LV,1.9
2023-03-08,2,LV,1.9
2023-03-08,3,LV,1.9
2023-03-08,4,LV,1.9
2023-03-08,1,NL,2.79
2023-03-08,2,NL,2.79
2023-03-08,3,NL,2.79
2023-03-08,4,NL,2.79
2023-03-08,1,NO,1.5
2023-03-08,2,NO,1.5
2023-03-08,3,NO,1.5
2023-03-08,4,NO,1.5
2023-03-08,1,PL,1.99
2023-03-08,2,PL,1.99
2023-03-08,3,PL,1.99
2023-03-08,4,PL,1.99
2023-03-08,1,PT,2.1
2023-03-08,2,PT,2.1
2023-03-08,3,PT,2.1
2023-03-08,4,PT,2.1
2023-03-08,1,RO,2.24
2023-03-08,2,RO,2.24
2023-03-08,3,RO,2.24
2023-03-08,4,RO,2.24
2023-03-08,1,SA,1.2
2023-03-08,2,SA,1.2
2023-03-08,3,SA,1.2
2023-03-08,4,SA,1.2
2023-03-08,1,SE,2.51
2023-03-08,2,SE,2.51
2023-03-08,3,SE,2.51
2023-03-08,4,SE,2.51
2023-03-08,1,SI,2.86
2023-03-08,2,SI,2.86
2023-03-08,3,SI,2.86
2023-03-08,4,SI,2.86
2023-03-08,1,SK,2.34
2023-03-08,2,SK,2.34
2023-03-08,3,SK,2.34
2023-03-08,4,SK,2.34
2023-03-08,1,ZZ,1.2
2023-03-08,2,ZZ,1.2
2023-03-08,3,ZZ,1.2
2023-03-08,4,ZZ,1.2
2023-03-09,1,AT,3.17
2023-03-09,2,AT,3.17
2023-03-09,3,AT,3.17
2023-03-09,4,AT,3.17
2023-03-09,1,BE,2.78
2023-03-09,2,BE,2.78
2023-03-09,3,BE,2.78
2023-03-09,4,BE,2.78
2023-03-09,1,BG,2.15
2023-03-09,2,BG,2.15
2023-03-09,3,BG,2.15
2023-03-09,4,BG,2.15
2023-03-09,1,CH,2.59
2023-03-09,2,CH,2.59
2023-03-09,3,CH,2.59
2023-03-09,4,CH,2.59
2023-03-09,1,CY,1.2
2023-03-09,2,CY,1.2
2023-03-09,3,CY,1.2
2023-03-09,4,CY,1.2
2023-03-09,1,CZ,2.48
2023-03-09,2,CZ,2.48
2023-03-09,3,CZ,2.48
2023-03-09,4,CZ,2.48
2023-03-09,1,DE,1.92
2023-03-09,2,DE,1.92
2023-03-09,3,DE,1.92
2023-03-09,4,DE,1.92
2023-03-09,1,DK,2.63
2023-03-09,2,DK,2.63
2023-03-09,3,DK,2.63
2023-03-09,4,DK,2.63
2023-03-09,1,EE,1.9
2023-03-09,2,EE,1.9
2023-03-09,3,EE,1.9
2023-03-09,4,EE,1.9
2023-03-09,1,ES,2.27
2023-03-09,2,ES,2.27
2023-03-09,3,ES,2.27
2023-03-09,4,ES,2.27
2023-03-09,1,FI,3.02
2023-03-09,2,FI,3.02
2023-03-09,3,FI,3.02
2023-03-09,4,FI,3.02
2023-03-09,1,FR,2.35
2023-03-09,2,FR,2.35
2023-03-09,3,FR,2.35
2023-03-09,4,FR,2.35
2023-03-09,1,GR,2.19
2023-03-09,2,GR,2.19
2023-03-09,3,GR,2.19
2023-03-09,4,GR,2.19
2023-03-09,1,HR,2.17
2023-03-09,2,HR,2.17
2023-03-09,3,HR,2.17
2023-03-09,4,HR,2.17
2023-03-09,1,HU,2.35
2023-03-09,2,HU,2.35
2023-03-09,3,HU,2.35
2023-03-09,4,HU,2.35
2023-03-09,1,IE,1.67
2023-03-09,2,IE,1.67
2023-03-09,3,IE,1.67
2023-03-09,4,IE,1.67
2023-03-09,1,IL,1.2
2023-03-09,2,IL,1.2
2023-03-09,3,IL,1.2
2023-03-09,4,IL,1.2
2023-03-09,1,IT,1.2
2023-03-09,2,IT,1.2
2023-03-09,3,IT,1.2
2023-03-09,4,IT,1.2
2023-03-09,1,LT,1.9
2023-03-09,2,LT,1.9
2023-03-09,3,LT,1.9
2023-03-09,4,LT,1.9
2023-03-09,1,LU,1.2
2023-03-09,2,LU,1.2
2023-03-09,3,LU,1.2
2023-03-09,4,LU,1.2
2023-03-09,1,LV,1.9
2023-03-09,2,LV,1.9
2023-03-09,3,LV,1.9
2023-03-09,4,LV,1.9
2023-03-09,1,NL,2.79
2023-03-09,2,NL,2.79
2023-03-09,3,NL,2.79
2023-03-09,4,NL,2.79
2023-03-09,1,NO,1.5
2023-03-09,2,NO,1.5
2023-03-09,3,NO,1.5
2023-03-09,4,NO,1.5
2023-03-09,1,PL,1.99
2023-03-09,2,PL,1.99
2023-03-09,3,PL,1.99
2023-03-09,4,PL,1.99
2023-03-09,1,PT,2.1
2023-03-09,2,PT,2.1
2023-03-09,3,PT,2.1
2023-03-09,4,PT,2.1
2023-03-09,1,RO,2.24
2023-03-09,2,RO,2.24
2023-03-09,3,RO,2.24
2023-03-09,4,RO,2.24
2023-03-09,1,SA,1.2
2023-03-09,2,SA,1.2
2023-03-09,3,SA,1.2
2023-03-09,4,SA,1.2
2023-03-09,1,SE,2.51
2023-03-09,2,SE,2.51
2023-03-09,3,SE,2.51
2023-03-09,4,SE,2.51
2023-03-09,1,SI,2.86
2023-03-09,2,SI,2.86
2023-03-09,3,SI,2.86
2023-03-09,4,SI,2.86
2023-03-09,1,SK,2.34
2023-03-09,2,SK,2.34
2023-03-09,3,SK,2.34
2023-03-09,4,SK,2.34
2023-03-09,1,ZZ,1.2
2023-03-09,2,ZZ,1.2
2023-03-09,3,ZZ,1.2
2023-03-09,4,ZZ,1.2
2023-03-10,1,AT,3.17
2023-03-10,2,AT,3.17
2023-03-10,3,AT,3.17
2023-03-10,4,AT,3.17
2023-03-10,1,BE,2.78
2023-03-10,2,BE,2.78
2023-03-10,3,BE,2.78
2023-03-10,4,BE,2.78
2023-03-10,1,BG,2.15
2023-03-10,2,BG,2.15
2023-03-10,3,BG,2.15
2023-03-10,4,BG,2.15
2023-03-10,1,CH,2.59
2023-03-10,2,CH,2.59
2023-03-10,3,CH,2.59
2023-03-10,4,CH,2.59
2023-03-10,1,CY,1.2
2023-03-10,2,CY,1.2
2023-03-10,3,CY,1.2
2023-03-10,4,CY,1.2
2023-03-10,1,CZ,2.48
2023-03-10,2,CZ,2.48
2023-03-10,3,CZ,2.48
2023-03-10,4,CZ,2.48
2023-03-10,1,DE,1.92
2023-03-10,2,DE,1.92
2023-03-10,3,DE,1.92
2023-03-10,4,DE,1.92
2023-03-10,1,DK,2.63
2023-03-10,2,DK,2.63
2023-03-10,3,DK,2.63
2023-03-10,4,DK,2.63
2023-03-10,1,EE,1.9
2023-03-10,2,EE,1.9
2023-03-10,3,EE,1.9
2023-03-10,4,EE,1.9
2023-03-10,1,ES,2.27
2023-03-10,2,ES,2.27
2023-03-10,3,ES,2.27
2023-03-10,4,ES,2.27
2023-03-10,1,FI,3.02
2023-03-10,2,FI,3.02
2023-03-10,3,FI,3.02
2023-03-10,4,FI,3.02
2023-03-10,1,FR,2.35
2023-03-10,2,FR,2.35
2023-03-10,3,FR,2.35
2023-03-10,4,FR,2.35
2023-03-10,1,GR,2.19
2023-03-10,2,GR,2.19
2023-03-10,3,GR,2.19
2023-03-10,4,GR,2.19
2023-03-10,1,HR,2.17
2023-03-10,2,HR,2.17
2023-03-10,3,HR,2.17
2023-03-10,4,HR,2.17
2023-03-10,1,HU,2.35
2023-03-10,2,HU,2.35
2023-03-10,3,HU,2.35
2023-03-10,4,HU,2.35
2023-03-10,1,IE,1.67
2023-03-10,2,IE,1.67
2023-03-10,3,IE,1.67
2023-03-10,4,IE,1.67
2023-03-10,1,IL,1.2
2023-03-10,2,IL,1.2
2023-03-10,3,IL,1.2
2023-03-10,4,IL,1.2
2023-03-10,1,IT,1.2
2023-03-10,2,IT,1.2
2023-03-10,3,IT,1.2
2023-03-10,4,IT,1.2
2023-03-10,1,LT,1.9
2023-03-10,2,LT,1.9
2023-03-10,3,LT,1.9
2023-03-10,4,LT,1.9
2023-03-10,1,LU,1.2
2023-03-10,2,LU,1.2
2023-03-10,3,LU,1.2
2023-03-10,4,LU,1.2
2023-03-10,1,LV,1.9
2023-03-10,2,LV,1.9
2023-03-10,3,LV,1.9
2023-03-10,4,LV,1.9
2023-03-10,1,NL,2.79
2023-03-10,2,NL,2.79
2023-03-10,3,NL,2.79
2023-03-10,4,NL,2.79
2023-03-10,1,NO,1.5
2023-03-10,2,NO,1.5
2023-03-10,3,NO,1.5
2023-03-10,4,NO,1.5
2023-03-10,1,PL,1.99
2023-03-10,2,PL,1.99
2023-03-10,3,PL,1.99
2023-03-10,4,PL,1.99
2023-03-10,1,PT,2.1
2023-03-10,2,PT,2.1
2023-03-10,3,PT,2.1
2023-03-10,4,PT,2.1
2023-03-10,1,RO,2.24
2023-03-10,2,RO,2.24
2023-03-10,3,RO,2.24
2023-03-10,4,RO,2.24
2023-03-10,1,SA,1.2
2023-03-10,2,SA,1.2
2023-03-10,3,SA,1.2
2023-03-10,4,SA,1.2
2023-03-10,1,SE,2.51
2023-03-10,2,SE,2.51
2023-03-10,3,SE,2.51
2023-03-10,4,SE,2.51
2023-03-10,1,SI,2.86
2023-03-10,2,SI,2.86
2023-03-10,3,SI,2.86
2023-03-10,4,SI,2.86
2023-03-10,1,SK,2.34
2023-03-10,2,SK,2.34
2023-03-10,3,SK,2.34
2023-03-10,4,SK,2.34
2023-03-10,1,ZZ,1.2
2023-03-10,2,ZZ,1.2
2023-03-10,3,ZZ,1.2
2023-03-10,4,ZZ,1.2
2023-03-11,1,AT,3.17
2023-03-11,2,AT,3.17
2023-03-11,3,AT,3.17
2023-03-11,4,AT,3.17
2023-03-11,1,BE,2.78
2023-03-11,2,BE,2.78
2023-03-11,3,BE,2.78
2023-03-11,4,BE,2.78
2023-03-11,1,BG,2.15
2023-03-11,2,BG,2.15
2023-03-11,3,BG,2.15
2023-03-11,4,BG,2.15
2023-03-11,1,CH,2.59
2023-03-11,2,CH,2.59
2023-03-11,3,CH,2.59
2023-03-11,4,CH,2.59
2023-03-11,1,CY,1.2
2023-03-11,2,CY,1.2
2023-03-11,3,CY,1.2
2023-03-11,4,CY,1.2
2023-03-11,1,CZ,2.48
2023-03-11,2,CZ,2.48
2023-03-11,3,CZ,2.48
2023-03-11,4,CZ,2.48
2023-03-11,1,DE,1.92
2023-03-11,2,DE,1.92
2023-03-11,3,DE,1.92
2023-03-11,4,DE,1.92
2023-03-11,1,DK,2.63
2023-03-11,2,DK,2.63
2023-03-11,3,DK,2.63
2023-03-11,4,DK,2.63
2023-03-11,1,EE,1.9
2023-03-11,2,EE,1.9
2023-03-11,3,EE,1.9
2023-03-11,4,EE,1.9
2023-03-11,1,ES,2.27
2023-03-11,2,ES,2.27
2023-03-11,3,ES,2.27
2023-03-11,4,ES,2.27
2023-03-11,1,FI,3.02
2023-03-11,2,FI,3.02
2023-03-11,3,FI,3.02
2023-03-11,4,FI,3.02
2023-03-11,1,FR,2.35
2023-03-11,2,FR,2.35
2023-03-11,3,FR,2.35
2023-03-11,4,FR,2.35
2023-03-11,1,GR,2.19
2023-03-11,2,GR,2.19
2023-03-11,3,GR,2.19
2023-03-11,4,GR,2.19
2023-03-11,1,HR,2.17
2023-03-11,2,HR,2.17
2023-03-11,3,HR,2.17
2023-03-11,4,HR,2.17
2023-03-11,1,HU,2.35
2023-03-11,2,HU,2.35
2023-03-11,3,HU,2.35
2023-03-11,4,HU,2.35
2023-03-11,1,IE,1.67
2023-03-11,2,IE,1.67
2023-03-11,3,IE,1.67
2023-03-11,4,IE,1.67
2023-03-11,1,IL,1.2
2023-03-11,2,IL,1.2
2023-03-11,3,IL,1.2
2023-03-11,4,IL,1.2
2023-03-11,1,IT,1.2
2023-03-11,2,IT,1.2
2023-03-11,3,IT,1.2
2023-03-11,4,IT,1.2
2023-03-11,1,LT,1.9
2023-03-11,2,LT,1.9
2023-03-11,3,LT,1.9
2023-03-11,4,LT,1.9
2023-03-11,1,LU,1.2
2023-03-11,2,LU,1.2
2023-03-11,3,LU,1.2
2023-03-11,4,LU,1.2
2023-03-11,1,LV,1.9
2023-03-11,2,LV,1.9
2023-03-11,3,LV,1.9
2023-03-11,4,LV,1.9
2023-03-11,1,NL,2.79
2023-03-11,2,NL,2.79
2023-03-11,3,NL,2.79
2023-03-11,4,NL,2.79
2023-03-11,1,NO,1.5
2023-03-11,2,NO,1.5
2023-03-11,3,NO,1.5
2023-03-11,4,NO,1.5
2023-03-11,1,PL,1.99
2023-03-11,2,PL,1.99
2023-03-11,3,PL,1.99
2023-03-11,4,PL,1.99
2023-03-11,1,PT,2.1
2023-03-11,2,PT,2.1
2023-03-11,3,PT,2.1
2023-03-11,4,PT,2.1
2023-03-11,1,RO,2.24
2023-03-11,2,RO,2.24
2023-03-11,3,RO,2.24
2023-03-11,4,RO,2.24
2023-03-11,1,SA,1.2
2023-03-11,2,SA,1.2
2023-03-11,3,SA,1.2
2023-03-11,4,SA,1.2
2023-03-11,1,SE,2.51
2023-03-11,2,SE,2.51
2023-03-11,3,SE,2.51
2023-03-11,4,SE,2.51
2023-03-11,1,SI,2.86
2023-03-11,2,SI,2.86
2023-03-11,3,SI,2.86
2023-03-11,4,SI,2.86
2023-03-11,1,SK,2.34
2023-03-11,2,SK,2.34
2023-03-11,3,SK,2.34
2023-03-11,4,SK,2.34
2023-03-11,1,ZZ,1.2
2023-03-11,2,ZZ,1.2
2023-03-11,3,ZZ,1.2
2023-03-11,4,ZZ,1.2
2023-03-12,1,AT,3.17
2023-03-12,2,AT,3.17
2023-03-12,3,AT,3.17
2023-03-12,4,AT,3.17
2023-03-12,1,BE,2.78
2023-03-12,2,BE,2.78
2023-03-12,3,BE,2.78
2023-03-12,4,BE,2.78
2023-03-12,1,BG,2.15
2023-03-12,2,BG,2.15
2023-03-12,3,BG,2.15
2023-03-12,4,BG,2.15
2023-03-12,1,CH,2.59
2023-03-12,2,CH,2.59
2023-03-12,3,CH,2.59
2023-03-12,4,CH,2.59
2023-03-12,1,CY,1.2
2023-03-12,2,CY,1.2
2023-03-12,3,CY,1.2
2023-03-12,4,CY,1.2
2023-03-12,1,CZ,2.48
2023-03-12,2,CZ,2.48
2023-03-12,3,CZ,2.48
2023-03-12,4,CZ,2.48
2023-03-12,1,DE,1.92
2023-03-12,2,DE,1.92
2023-03-12,3,DE,1.92
2023-03-12,4,DE,1.92
2023-03-12,1,DK,2.63
2023-03-12,2,DK,2.63
2023-03-12,3,DK,2.63
2023-03-12,4,DK,2.63
2023-03-12,1,EE,1.9
2023-03-12,2,EE,1.9
2023-03-12,3,EE,1.9
2023-03-12,4,EE,1.9
2023-03-12,1,ES,2.27
2023-03-12,2,ES,2.27
2023-03-12,3,ES,2.27
2023-03-12,4,ES,2.27
2023-03-12,1,FI,3.02
2023-03-12,2,FI,3.02
2023-03-12,3,FI,3.02
2023-03-12,4,FI,3.02
2023-03-12,1,FR,2.35
2023-03-12,2,FR,2.35
2023-03-12,3,FR,2.35
2023-03-12,4,FR,2.35
2023-03-12,1,GR,2.19
2023-03-12,2,GR,2.19
2023-03-12,3,GR,2.19
2023-03-12,4,GR,2.19
2023-03-12,1,HR,2.17
2023-03-12,2,HR,2.17
2023-03-12,3,HR,2.17
2023-03-12,4,HR,2.17
2023-03-12,1,HU,2.35
2023-03-12,2,HU,2.35
2023-03-12,3,HU,2.35
2023-03-12,4,HU,2.35
2023-03-12,1,IE,1.67
2023-03-12,2,IE,1.67
2023-03-12,3,IE,1.67
2023-03-12,4,IE,1.67
2023-03-12,1,IL,1.2
2023-03-12,2,IL,1.2
2023-03-12,3,IL,1.2
2023-03-12,4,IL,1.2
2023-03-12,1,IT,1.2
2023-03-12,2,IT,1.2
2023-03-12,3,IT,1.2
2023-03-12,4,IT,1.2
2023-03-12,1,LT,1.9
2023-03-12,2,LT,1.9
2023-03-12,3,LT,1.9
2023-03-12,4,LT,1.9
2023-03-12,1,LU,1.2
2023-03-12,2,LU,1.2
2023-03-12,3,LU,1.2
2023-03-12,4,LU,1.2
2023-03-12,1,LV,1.9
2023-03-12,2,LV,1.9
2023-03-12,3,LV,1.9
2023-03-12,4,LV,1.9
2023-03-12,1,NL,2.79
2023-03-12,2,NL,2.79
2023-03-12,3,NL,2.79
2023-03-12,4,NL,2.79
2023-03-12,1,NO,1.5
2023-03-12,2,NO,1.5
2023-03-12,3,NO,1.5
2023-03-12,4,NO,1.5
2023-03-12,1,PL,1.99
2023-03-12,2,PL,1.99
2023-03-12,3,PL,1.99
2023-03-12,4,PL,1.99
2023-03-12,1,PT,2.1
2023-03-12,2,PT,2.1
2023-03-12,3,PT,2.1
2023-03-12,4,PT,2.1
2023-03-12,1,RO,2.24
2023-03-12,2,RO,2.24
2023-03-12,3,RO,2.24
2023-03-12,4,RO,2.24
2023-03-12,1,SA,1.2
2023-03-12,2,SA,1.2
2023-03-12,3,SA,1.2
2023-03-12,4,SA,1.2
2023-03-12,1,SE,2.51
2023-03-12,2,SE,2.51
2023-03-12,3,SE,2.51
2023-03-12,4,SE,2.51
2023-03-12,1,SI,2.86
2023-03-12,2,SI,2.86
2023-03-12,3,SI,2.86
2023-03-12,4,SI,2.86
2023-03-12,1,SK,2.34
2023-03-12,2,SK,2.34
2023-03-12,3,SK,2.34
2023-03-12,4,SK,2.34
2023-03-12,1,ZZ,1.2
2023-03-12,2,ZZ,1.2
2023-03-12,3,ZZ,1.2
2023-03-12,4,ZZ,1.2
2023-03-13,1,AT,3.17
2023-03-13,2,AT,3.17
2023-03-13,3,AT,3.17
2023-03-13,4,AT,3.17
2023-03-13,1,BE,2.78
2023-03-13,2,BE,2.78
2023-03-13,3,BE,2.78
2023-03-13,4,BE,2.78
2023-03-13,1,BG,2.15
2023-03-13,2,BG,2.15
2023-03-13,3,BG,2.15
2023-03-13,4,BG,2.15
2023-03-13,1,CH,2.59
2023-03-13,2,CH,2.59
2023-03-13,3,CH,2.59
2023-03-13,4,CH,2.59
2023-03-13,1,CY,1.2
2023-03-13,2,CY,1.2
2023-03-13,3,CY,1.2
2023-03-13,4,CY,1.2
2023-03-13,1,CZ,2.48
2023-03-13,2,CZ,2.48
2023-03-13,3,CZ,2.48
2023-03-13,4,CZ,2.48
2023-03-13,1,DE,1.92
2023-03-13,2,DE,1.92
2023-03-13,3,DE,1.92
2023-03-13,4,DE,1.92
2023-03-13,1,DK,2.63
2023-03-13,2,DK,2.63
2023-03-13,3,DK,2.63
2023-03-13,4,DK,2.63
2023-03-13,1,EE,1.9
2023-03-13,2,EE,1.9
2023-03-13,3,EE,1.9
2023-03-13,4,EE,1.9
2023-03-13,1,ES,2.27
2023-03-13,2,ES,2.27
2023-03-13,3,ES,2.27
2023-03-13,4,ES,2.27
2023-03-13,1,FI,3.02
2023-03-13,2,FI,3.02
2023-03-13,3,FI,3.02
2023-03-13,4,FI,3.02
2023-03-13,1,FR,2.35
2023-03-13,2,FR,2.35
2023-03-13,3,FR,2.35
2023-03-13,4,FR,2.35
2023-03-13,1,GR,2.19
2023-03-13,2,GR,2.19
2023-03-13,3,GR,2.19
2023-03-13,4,GR,2.19
2023-03-13,1,HR,2.17
2023-03-13,2,HR,2.17
2023-03-13,3,HR,2.17
2023-03-13,4,HR,2.17
2023-03-13,1,HU,2.35
2023-03-13,2,HU,2.35
2023-03-13,3,HU,2.35
2023-03-13,4,HU,2.35
2023-03-13,1,IE,1.67
2023-03-13,2,IE,1.67
2023-03-13,3,IE,1.67
2023-03-13,4,IE,1.67
2023-03-13,1,IL,1.2
2023-03-13,2,IL,1.2
2023-03-13,3,IL,1.2
2023-03-13,4,IL,1.2
2023-03-13,1,IT,1.2
2023-03-13,2,IT,1.2
2023-03-13,3,IT,1.2
2023-03-13,4,IT,1.2
2023-03-13,1,LT,1.9
2023-03-13,2,LT,1.9
2023-03-13,3,LT,1.9
2023-03-13,4,LT,1.9
2023-03-13,1,LU,1.2
2023-03-13,2,LU,1.2
2023-03-13,3,LU,1.2
2023-03-13,4,LU,1.2
2023-03-13,1,LV,1.9
2023-03-13,2,LV,1.9
2023-03-13,3,LV,1.9
2023-03-13,4,LV,1.9
2023-03-13,1,NL,2.79
2023-03-13,2,NL,2.79
2023-03-13,3,NL,2.79
2023-03-13,4,NL,2.79
2023-03-13,1,NO,1.5
2023-03-13,2,NO,1.5
2023-03-13,3,NO,1.5
2023-03-13,4,NO,1.5
2023-03-13,1,PL,1.99
2023-03-13,2,PL,1.99
2023-03-13,3,PL,1.99
2023-03-13,4,PL,1.99
2023-03-13,1,PT,2.1
2023-03-13,2,PT,2.1
2023-03-13,3,PT,2.1
2023-03-13,4,PT,2.1
2023-03-13,1,RO,2.24
2023-03-13,2,RO,2.24
2023-03-13,3,RO,2.24
2023-03-13,4,RO,2.24
2023-03-13,1,SA,1.2
2023-03-13,2,SA,1.2
2023-03-13,3,SA,1.2
2023-03-13,4,SA,1.2
2023-03-13,1,SE,2.51
2023-03-13,2,SE,2.51
2023-03-13,3,SE,2.51
2023-03-13,4,SE,2.51
2023-03-13,1,SI,2.86
2023-03-13,2,SI,2.86
2023-03-13,3,SI,2.86
2023-03-13,4,SI,2.86
2023-03-13,1,SK,2.34
2023-03-13,2,SK,2.34
2023-03-13,3,SK,2.34
2023-03-13,4,SK,2.34
2023-03-13,1,ZZ,1.2
2023-03-13,2,ZZ,1.2
2023-03-13,3,ZZ,1.2
2023-03-13,4,ZZ,1.2
2023-03-14,1,AT,3.17
2023-03-14,2,AT,3.17
2023-03-14,3,AT,3.17
2023-03-14,4,AT,3.17
2023-03-14,1,BE,2.78
2023-03-14,2,BE,2.78
2023-03-14,3,BE,2.78
2023-03-14,4,BE,2.78
2023-03-14,1,BG,2.15
2023-03-14,2,BG,2.15
2023-03-14,3,BG,2.15
2023-03-14,4,BG,2.15
2023-03-14,1,CH,2.59
2023-03-14,2,CH,2.59
2023-03-14,3,CH,2.59
2023-03-14,4,CH,2.59
2023-03-14,1,CY,1.2
2023-03-14,2,CY,1.2
2023-03-14,3,CY,1.2
2023-03-14,4,CY,1.2
2023-03-14,1,CZ,2.48
2023-03-14,2,CZ,2.48
2023-03-14,3,CZ,2.48
2023-03-14,4,CZ,2.48
2023-03-14,1,DE,1.92
2023-03-14,2,DE,1.92
2023-03-14,3,DE,1.92
2023-03-14,4,DE,1.92
2023-03-14,1,DK,2.63
2023-03-14,2,DK,2.63
2023-03-14,3,DK,2.63
2023-03-14,4,DK,2.63
2023-03-14,1,EE,1.9
2023-03-14,2,EE,1.9
2023-03-14,3,EE,1.9
2023-03-14,4,EE,1.9
2023-03-14,1,ES,2.27
2023-03-14,2,ES,2.27
2023-03-14,3,ES,2.27
2023-03-14,4,ES,2.27
2023-03-14,1,FI,3.02
2023-03-14,2,FI,3.02
2023-03-14,3,FI,3.02
2023-03-14,4,FI,3.02
2023-03-14,1,FR,2.35
2023-03-14,2,FR,2.35
2023-03-14,3,FR,2.35
2023-03-14,4,FR,2.35
2023-03-14,1,GR,2.19
2023-03-14,2,GR,2.19
2023-03-14,3,GR,2.19
2023-03-14,4,GR,2.19
2023-03-14,1,HR,2.17
2023-03-14,2,HR,2.17
2023-03-14,3,HR,2.17
2023-03-14,4,HR,2.17
2023-03-14,1,HU,2.35
2023-03-14,2,HU,2.35
2023-03-14,3,HU,2.35
2023-03-14,4,HU,2.35
2023-03-14,1,IE,1.67
2023-03-14,2,IE,1.67
2023-03-14,3,IE,1.67
2023-03-14,4,IE,1.67
2023-03-14,1,IL,1.2
2023-03-14,2,IL,1.2
2023-03-14,3,IL,1.2
2023-03-14,4,IL,1.2
2023-03-14,1,IT,1.2
2023-03-14,2,IT,1.2
2023-03-14,3,IT,1.2
2023-03-14,4,IT,1.2
2023-03-14,1,LT,1.9
2023-03-14,2,LT,1.9
2023-03-14,3,LT,1.9
2023-03-14,4,LT,1.9
2023-03-14,1,LU,1.2
2023-03-14,2,LU,1.2
2023-03-14,3,LU,1.2
2023-03-14,4,LU,1.2
2023-03-14,1,LV,1.9
2023-03-14,2,LV,1.9
2023-03-14,3,LV,1.9
2023-03-14,4,LV,1.9
2023-03-14,1,NL,2.79
2023-03-14,2,NL,2.79
2023-03-14,3,NL,2.79
2023-03-14,4,NL,2.79
2023-03-14,1,NO,1.5
2023-03-14,2,NO,1.5
2023-03-14,3,NO,1.5
2023-03-14,4,NO,1.5
2023-03-14,1,PL,1.99
2023-03-14,2,PL,1.99
2023-03-14,3,PL,1.99
2023-03-14,4,PL,1.99
2023-03-14,1,PT,2.1
2023-03-14,2,PT,2.1
2023-03-14,3,PT,2.1
2023-03-14,4,PT,2.1
2023-03-14,1,RO,2.24
2023-03-14,2,RO,2.24
2023-03-14,3,RO,2.24
2023-03-14,4,RO,2.24
2023-03-14,1,SA,1.2
2023-03-14,2,SA,1.2
2023-03-14,3,SA,1.2
2023-03-14,4,SA,1.2
2023-03-14,1,SE,2.51
2023-03-14,2,SE,2.51
2023-03-14,3,SE,2.51
2023-03-14,4,SE,2.51
2023-03-14,1,SI,2.86
2023-03-14,2,SI,2.86
2023-03-14,3,SI,2.86
2023-03-14,4,SI,2.86
2023-03-14,1,SK,2.34
2023-03-14,2,SK,2.34
2023-03-14,3,SK,2.34
2023-03-14,4,SK,2.34
2023-03-14,1,ZZ,1.2
2023-03-14,2,ZZ,1.2
2023-03-14,3,ZZ,1.2
2023-03-14,4,ZZ,1.2
